1665140400000,19995.97000000,20018.87000000,19959.28000000,19998.90000000,6441.69152000
1665144000000,20000.15000000,20068.82000000,19474.71000000,19616.92000000,32730.14359000
1665147600000,19617.91000000,19709.99000000,19505.00000000,19604.36000000,24443.38395000
1665151200000,19604.36000000,19705.58000000,19557.11000000,19645.22000000,14173.96094000
1665154800000,19645.20000000,19655.15000000,19524.21000000,19577.65000000,11820.68772000
1665158400000,19577.34000000,19606.52000000,19320.00000000,19404.50000000,18264.92281000
1665162000000,19404.50000000,19488.00000000,19365.76000000,19418.05000000,10289.76641000
1665165600000,19418.05000000,19479.10000000,19375.16000000,19456.63000000,8481.54439000
1665169200000,19456.63000000,19485.91000000,19410.01000000,19459.32000000,8680.10304000
1665172800000,19459.32000000,19570.36000000,19440.73000000,19548.80000000,6764.61601000
1665176400000,19548.80000000,19645.00000000,19526.06000000,19569.99000000,5347.60255000
1665180000000,19569.99000000,19599.32000000,19541.18000000,19549.65000000,3675.33432000
1665183600000,19548.79000000,19568.26000000,19507.82000000,19530.09000000,3554.44500000
1665187200000,19530.09000000,19627.38000000,19514.30000000,19569.31000000,4622.97990000
1665190800000,19568.58000000,19598.63000000,19542.82000000,19593.00000000,3446.77713000
1665194400000,19593.00000000,19602.11000000,19539.74000000,19564.25000000,3504.28538000
1665198000000,19564.25000000,19565.94000000,19494.00000000,19504.78000000,5012.99706000
1665201600000,19504.78000000,19520.98000000,19415.60000000,19442.73000000,5304.56107000
1665205200000,19442.73000000,19523.46000000,19436.05000000,19509.48000000,3841.69326000
1665208800000,19509.48000000,19544.00000000,19466.50000000,19511.15000000,4207.02296000
1665212400000,19512.62000000,19527.34000000,19491.54000000,19499.94000000,3468.15083000
1665216000000,19500.64000000,19516.57000000,19450.00000000,19468.02000000,3785.19467000
1665219600000,19468.02000000,19511.96000000,19466.85000000,19499.87000000,3301.53018000
1665223200000,19499.87000000,19525.00000000,19486.54000000,19503.20000000,3430.72348000
1665226800000,19503.20000000,19548.00000000,19486.69000000,19534.21000000,4668.41714000
1665230400000,19534.21000000,19543.23000000,19476.00000000,19515.49000000,4168.74578000
1665234000000,19516.28000000,19516.95000000,19469.23000000,19482.70000000,4419.88702000
1665237600000,19481.48000000,19503.35000000,19415.00000000,19499.41000000,5793.89997000
1665241200000,19499.41000000,19510.00000000,19462.01000000,19487.88000000,3440.01628000
1665244800000,19487.88000000,19534.41000000,19467.65000000,19527.93000000,4222.42667000
1665248400000,19527.93000000,19535.91000000,19476.12000000,19499.84000000,3016.22559000
1665252000000,19498.57000000,19513.30000000,19460.12000000,19477.91000000,3052.86085000
1665255600000,19477.91000000,19479.31000000,19438.99000000,19468.03000000,2955.33268000
1665259200000,19467.49000000,19480.00000000,19414.86000000,19452.08000000,4097.03170000
1665262800000,19452.08000000,19459.98000000,19237.14000000,19317.84000000,6511.88342000
1665266400000,19317.84000000,19375.58000000,19265.73000000,19360.74000000,6943.84914000
1665270000000,19360.74000000,19444.47000000,19356.24000000,19417.96000000,5263.60626000
1665273600000,19416.52000000,19455.00000000,19382.28000000,19395.67000000,4824.04633000
1665277200000,19396.76000000,19426.51000000,19362.11000000,19401.97000000,3658.74456000
1665280800000,19401.36000000,19414.89000000,19361.06000000,19364.86000000,3524.78712000
1665284400000,19364.86000000,19391.02000000,19327.77000000,19366.58000000,3614.47277000
1665288000000,19365.35000000,19388.65000000,19316.04000000,19387.75000000,4491.59522000
1665291600000,19387.44000000,19420.55000000,19376.08000000,19409.07000000,4206.58934000
1665295200000,19409.11000000,19439.87000000,19386.02000000,19426.39000000,4353.82876000
1665298800000,19426.39000000,19438.88000000,19401.00000000,19407.96000000,3200.83166000
1665302400000,19407.96000000,19432.62000000,19373.49000000,19396.31000000,3966.63703000
1665306000000,19396.31000000,19420.86000000,19380.74000000,19415.12000000,3739.47862000
1665309600000,19415.00000000,19548.00000000,19403.53000000,19489.95000000,6991.74201000
1665313200000,19489.60000000,19558.00000000,19460.01000000,19468.35000000,4964.05575000
1665316800000,19468.35000000,19545.00000000,19466.56000000,19499.28000000,5501.29148000
1665320400000,19498.39000000,19524.42000000,19462.70000000,19465.78000000,4351.60076000
1665324000000,19465.78000000,19528.80000000,19460.80000000,19500.23000000,5052.25035000
1665327600000,19500.23000000,19550.00000000,19500.14000000,19535.77000000,4881.23735000
1665331200000,19535.77000000,19555.89000000,19480.00000000,19504.70000000,5651.27636000
1665334800000,19504.70000000,19511.60000000,19470.99000000,19485.68000000,3402.94027000
1665338400000,19484.74000000,19529.58000000,19467.39000000,19521.78000000,3738.24159000
1665342000000,19521.78000000,19538.23000000,19353.00000000,19468.96000000,9266.01015000
1665345600000,19468.73000000,19488.97000000,19422.98000000,19480.96000000,4748.79350000
1665349200000,19480.97000000,19500.00000000,19446.20000000,19478.17000000,2918.34771000
1665352800000,19478.17000000,19481.26000000,19368.94000000,19397.86000000,7728.08008000
1665356400000,19397.86000000,19451.73000000,19368.10000000,19439.02000000,5123.94804000
1665360000000,19439.96000000,19521.58000000,19401.00000000,19491.42000000,7068.03061000
1665363600000,19491.42000000,19525.00000000,19466.72000000,19501.43000000,6454.06990000
1665367200000,19501.43000000,19502.60000000,19451.00000000,19471.55000000,5198.05580000
1665370800000,19471.55000000,19483.02000000,19427.16000000,19452.99000000,4151.39405000
1665374400000,19452.97000000,19477.00000000,19418.44000000,19466.83000000,4145.74557000
1665378000000,19466.83000000,19472.33000000,19384.31000000,19411.46000000,5222.91232000
1665381600000,19410.38000000,19437.54000000,19368.08000000,19391.71000000,6651.26520000
1665385200000,19391.71000000,19441.39000000,19386.09000000,19412.25000000,6678.72712000
1665388800000,19412.25000000,19419.78000000,19107.00000000,19234.30000000,19769.55010000
1665392400000,19235.90000000,19343.70000000,19224.33000000,19332.36000000,8851.43970000
1665396000000,19331.22000000,19351.00000000,19272.00000000,19277.72000000,6847.38532000
1665399600000,19276.53000000,19376.89000000,19274.44000000,19331.62000000,7070.93770000
1665403200000,19333.02000000,19433.98000000,19311.68000000,19419.89000000,8471.12374000
1665406800000,19419.89000000,19441.99000000,19295.91000000,19315.81000000,14093.25794000
1665410400000,19315.02000000,19396.54000000,19221.41000000,19258.78000000,16122.75054000
1665414000000,19257.56000000,19318.72000000,19226.29000000,19269.02000000,12705.89477000
1665417600000,19269.02000000,19290.00000000,19098.21000000,19143.73000000,13553.28704000
1665421200000,19143.73000000,19358.76000000,19121.49000000,19321.78000000,13762.62998000
1665424800000,19321.78000000,19332.73000000,19186.92000000,19220.63000000,10405.73992000
1665428400000,19221.39000000,19264.08000000,19189.32000000,19211.59000000,9649.07228000
1665432000000,19211.59000000,19259.82000000,19210.02000000,19241.73000000,4082.49131000
1665435600000,19241.73000000,19282.14000000,19223.53000000,19244.98000000,2976.84195000
1665439200000,19244.98000000,19250.96000000,19020.25000000,19130.30000000,12572.73711000
1665442800000,19130.30000000,19199.63000000,19119.40000000,19131.87000000,6003.75852000
1665446400000,19131.87000000,19133.52000000,18950.01000000,19045.22000000,17499.99661000
1665450000000,19044.32000000,19068.50000000,18959.48000000,19034.31000000,8677.50047000
1665453600000,19034.31000000,19059.92000000,18956.17000000,19056.03000000,7158.53500000
1665457200000,19056.03000000,19094.74000000,19031.68000000,19044.74000000,5277.69354000
1665460800000,19044.19000000,19081.15000000,19014.50000000,19041.67000000,5575.64009000
1665464400000,19041.67000000,19076.44000000,19022.41000000,19031.94000000,5300.44910000
1665468000000,19031.94000000,19117.89000000,19010.00000000,19060.39000000,7794.24800000
1665471600000,19059.10000000,19112.06000000,19025.00000000,19084.10000000,8056.57828000
1665475200000,19082.28000000,19143.00000000,19078.62000000,19106.64000000,7511.83906000
1665478800000,19106.64000000,19118.55000000,19031.23000000,19065.27000000,6523.83368000
1665482400000,19064.92000000,19108.45000000,19041.00000000,19093.63000000,6141.34626000
1665486000000,19092.49000000,19158.93000000,19071.00000000,19153.68000000,6811.01987000
1665489600000,19153.68000000,19268.09000000,19135.00000000,19144.92000000,13930.91003000
1665493200000,19144.92000000,19169.86000000,18970.06000000,18991.20000000,15407.60567000
1665496800000,18989.63000000,19095.43000000,18860.00000000,19035.02000000,17767.08880000
1665500400000,19033.61000000,19198.87000000,19030.00000000,19147.60000000,14297.59542000
1665504000000,19147.60000000,19185.52000000,19085.00000000,19154.11000000,14941.45009000
1665507600000,19155.17000000,19162.64000000,19103.40000000,19130.08000000,13494.64139000
1665511200000,19130.08000000,19136.58000000,18943.37000000,18976.09000000,16038.99430000
1665514800000,18976.09000000,19039.35000000,18918.01000000,18999.25000000,18388.41447000
1665518400000,18997.66000000,19061.14000000,18986.62000000,19021.78000000,7664.47818000
1665522000000,19022.93000000,19053.98000000,18993.12000000,19006.30000000,4994.67648000
1665525600000,19005.61000000,19060.79000000,18995.00000000,19040.12000000,7094.71867000
1665529200000,19039.49000000,19064.99000000,19003.25000000,19060.00000000,7124.58940000
1665532800000,19060.00000000,19132.93000000,19024.65000000,19092.17000000,10190.57131000
1665536400000,19092.17000000,19101.23000000,19030.63000000,19063.24000000,6431.61275000
1665540000000,19063.24000000,19080.61000000,19030.91000000,19066.42000000,5740.60223000
1665543600000,19065.69000000,19090.15000000,19042.61000000,19048.73000000,4711.28460000
1665547200000,19049.09000000,19123.38000000,19041.90000000,19099.51000000,7695.11601000
1665550800000,19098.75000000,19149.60000000,19069.65000000,19114.43000000,6744.55916000
1665554400000,19114.03000000,19203.14000000,19088.00000000,19151.83000000,9688.39215000
1665558000000,19151.83000000,19164.57000000,19080.01000000,19112.41000000,9230.30540000
1665561600000,19111.50000000,19157.00000000,19089.51000000,19141.43000000,7493.15287000
1665565200000,19141.43000000,19201.82000000,19133.46000000,19169.61000000,8547.09184000
1665568800000,19170.51000000,19187.99000000,19123.07000000,19154.01000000,6968.16061000
1665572400000,19154.01000000,19169.52000000,19105.59000000,19114.62000000,6793.08101000
1665576000000,19114.62000000,19182.18000000,18965.88000000,19075.99000000,18806.81515000
1665579600000,19075.88000000,19155.40000000,19031.92000000,19115.62000000,18656.29605000
1665583200000,19115.62000000,19139.52000000,19061.00000000,19088.59000000,13643.35447000
1665586800000,19088.60000000,19151.19000000,19085.81000000,19137.32000000,10858.78386000
1665590400000,19137.36000000,19153.33000000,19078.46000000,19099.14000000,9994.23204000
1665594000000,19097.86000000,19114.49000000,19062.19000000,19091.68000000,7061.35886000
1665597600000,19091.68000000,19163.20000000,19041.74000000,19117.63000000,17411.68968000
1665601200000,19117.63000000,19179.26000000,19100.73000000,19137.18000000,8594.18165000
1665604800000,19137.29000000,19171.92000000,19131.55000000,19171.56000000,4656.80552000
1665608400000,19171.56000000,19195.00000000,19161.55000000,19180.31000000,4076.52279000
1665612000000,19180.31000000,19238.31000000,19152.06000000,19155.37000000,6342.96931000
1665615600000,19155.16000000,19172.54000000,19140.85000000,19155.53000000,3489.32799000
1665619200000,19155.10000000,19175.13000000,19126.67000000,19148.33000000,5305.36655000
1665622800000,19148.16000000,19156.98000000,19090.01000000,19106.57000000,6576.49051000
1665626400000,19107.03000000,19113.89000000,19017.80000000,19087.91000000,10697.89519000
1665630000000,19087.91000000,19116.00000000,19076.17000000,19089.16000000,5354.31405000
1665633600000,19089.16000000,19098.58000000,19068.77000000,19094.12000000,4888.33852000
1665637200000,19094.12000000,19112.68000000,19037.97000000,19090.96000000,7744.14880000
1665640800000,19090.69000000,19100.48000000,19041.52000000,19059.72000000,8207.46038000
1665644400000,19060.49000000,19061.93000000,18950.00000000,19005.29000000,16303.87355000
1665648000000,19005.29000000,19038.90000000,18958.87000000,19009.16000000,8686.76387000
1665651600000,19009.16000000,19033.76000000,18977.68000000,18993.20000000,6761.77976000
1665655200000,18993.20000000,19004.74000000,18566.66000000,18690.22000000,28475.80894000
1665658800000,18689.44000000,18831.07000000,18657.00000000,18753.20000000,15520.52328000
1665662400000,18754.09000000,19030.00000000,18190.00000000,18385.30000000,46815.95336000
1665666000000,18385.30000000,18479.96000000,18273.00000000,18432.14000000,29411.02329000
1665669600000,18430.95000000,18496.65000000,18386.97000000,18415.00000000,24250.43976000
1665673200000,18415.65000000,19049.99000000,18403.65000000,18958.59000000,45452.83697000
1665676800000,18958.59000000,19197.61000000,18895.08000000,19086.39000000,28162.97885000
1665680400000,19084.62000000,19228.00000000,19065.89000000,19157.90000000,19234.24066000
1665684000000,19157.90000000,19513.79000000,19142.07000000,19422.01000000,24185.47275000
1665687600000,19420.14000000,19470.00000000,19311.36000000,19369.94000000,20938.94370000
1665691200000,19369.94000000,19494.56000000,19355.28000000,19382.61000000,13442.08361000
1665694800000,19382.61000000,19435.33000000,19328.72000000,19401.16000000,6609.03937000
1665698400000,19401.16000000,19457.00000000,19386.45000000,19431.00000000,8665.54657000
1665702000000,19431.91000000,19446.00000000,19353.88000000,19375.13000000,8065.36108000
1665705600000,19375.58000000,19445.96000000,19338.07000000,19407.66000000,10964.11453000
1665709200000,19407.66000000,19951.87000000,19393.86000000,19860.71000000,27251.91751000
1665712800000,19860.69000000,19899.00000000,19768.00000000,19829.18000000,19361.53382000
1665716400000,19829.18000000,19871.56000000,19780.13000000,19816.85000000,10959.05298000
1665720000000,19816.85000000,19847.15000000,19792.06000000,19812.52000000,9137.44037000
1665723600000,19813.22000000,19849.79000000,19720.00000000,19804.01000000,11700.06276000
1665727200000,19804.01000000,19830.00000000,19778.20000000,19793.71000000,10299.11056000
1665730800000,19793.71000000,19805.34000000,19568.33000000,19642.35000000,20389.24148000
1665734400000,19642.20000000,19674.64000000,19557.94000000,19616.73000000,14288.31314000
1665738000000,19617.60000000,19665.79000000,19530.00000000,19647.53000000,11576.53298000
1665741600000,19648.83000000,19745.00000000,19628.81000000,19687.22000000,14563.94104000
1665745200000,19687.22000000,19748.54000000,19588.22000000,19596.25000000,11855.00109000
1665748800000,19596.25000000,19854.48000000,19556.77000000,19802.96000000,20996.08519000
1665752400000,19802.96000000,19815.57000000,19624.52000000,19664.11000000,23642.81281000
1665756000000,19666.16000000,19669.88000000,19351.09000000,19463.15000000,36915.60792000
1665759600000,19463.15000000,19513.35000000,19301.00000000,19358.59000000,20024.64123000
1665763200000,19358.59000000,19403.60000000,19220.73000000,19303.26000000,17336.83350000
1665766800000,19303.26000000,19377.19000000,19286.77000000,19362.83000000,10051.79505000
1665770400000,19362.83000000,19363.27000000,19131.00000000,19213.84000000,13920.38367000
1665774000000,19213.84000000,19269.06000000,19106.16000000,19168.18000000,14038.45535000
1665777600000,19168.18000000,19217.64000000,19100.01000000,19175.65000000,6801.72861000
1665781200000,19174.43000000,19207.15000000,19070.37000000,19107.94000000,5330.36918000
1665784800000,19107.94000000,19166.41000000,19086.99000000,19159.83000000,5854.10575000
1665788400000,19159.83000000,19197.38000000,19141.28000000,19176.93000000,4375.24549000
1665792000000,19176.93000000,19227.68000000,19171.87000000,19200.86000000,4978.42383000
1665795600000,19200.87000000,19209.91000000,19171.76000000,19173.58000000,4223.08523000
1665799200000,19173.58000000,19206.23000000,19133.24000000,19197.08000000,5097.43649000
1665802800000,19197.54000000,19217.80000000,19178.59000000,19200.99000000,3597.59216000
1665806400000,19200.99000000,19211.98000000,19175.82000000,19187.86000000,3482.91769000
1665810000000,19187.86000000,19194.09000000,19153.00000000,19175.92000000,4116.33132000
1665813600000,19175.92000000,19187.20000000,19157.96000000,19168.20000000,4399.46671000
1665817200000,19167.88000000,19182.47000000,19133.16000000,19169.79000000,4199.01182000
1665820800000,19170.43000000,19176.27000000,19037.39000000,19070.68000000,9938.26623000
1665824400000,19069.85000000,19125.00000000,19063.39000000,19107.75000000,6534.58330000
1665828000000,19108.28000000,19179.63000000,19093.80000000,19155.33000000,5635.20028000
1665831600000,19156.35000000,19168.85000000,19139.10000000,19167.33000000,3351.25439000
1665835200000,19167.33000000,19199.00000000,19151.05000000,19168.62000000,4222.05112000
1665838800000,19168.47000000,19181.24000000,19094.01000000,19168.68000000,6914.40186000
1665842400000,19168.09000000,19184.99000000,19118.47000000,19144.29000000,4644.36470000
1665846000000,19144.29000000,19148.70000000,19117.08000000,19127.95000000,3029.89091000
1665849600000,19127.95000000,19163.39000000,19110.88000000,19125.56000000,4000.93497000
1665853200000,19126.24000000,19139.00000000,19095.84000000,19108.47000000,3752.37817000
1665856800000,19108.47000000,19139.22000000,19102.68000000,19117.78000000,3554.48032000
