date,price,pred
2015-06-01,32.6349983215332,32.61364113396547
2015-06-02,32.4900016784668,32.53979974894527
2015-06-03,32.529998779296875,32.574563010026374
2015-06-04,32.34000015258789,32.73666382201728
2015-06-05,32.162498474121094,32.71059825807886
2015-06-08,31.950000762939453,33.0031818077711
2015-06-09,31.854999542236328,32.5921356356262
2015-06-10,32.220001220703125,32.57572159680518
2015-06-11,32.147499084472656,32.657540941282754
2015-06-12,31.792499542236328,32.57897331716343
2015-06-15,31.729999542236328,32.278794382581424
2015-06-16,31.899999618530273,32.327803116119306
2015-06-17,31.825000762939453,32.318048548139316
2015-06-18,31.969999313354492,32.270785137415416
2015-06-19,31.649999618530273,32.14283902932566
2015-06-22,31.90250015258789,31.096055070158528
2015-06-23,31.75749969482422,31.916994366814567
2015-06-24,32.02750015258789,31.874117123626473
2015-06-25,31.875,31.798060943965226
2015-06-26,31.6875,31.741150003662074
2015-06-29,31.13249969482422,31.51676487663394
2015-06-30,31.357500076293945,31.531159151592227
2015-07-01,31.649999618530273,31.4853383036364
2015-07-02,31.610000610351562,31.54526209752494
2015-07-06,31.5,31.495934981463645
2015-07-07,31.422500610351562,31.330132352521346
2015-07-08,30.642499923706055,31.27943942538838
2015-07-09,30.017499923706055,31.20607491063442
2015-07-10,30.81999969482422,30.969587811761304
2015-07-13,31.415000915527344,30.661985148514937
2015-07-14,31.40250015258789,30.93294532025896
2015-07-15,31.704999923706055,30.868404201106618
2015-07-16,32.127498626708984,30.96520649878088
2015-07-17,32.404998779296875,31.034349546795255
2015-07-20,33.01750183105469,31.690968027468475
2015-07-21,32.6875,31.26685271253556
2015-07-22,31.30500030517578,31.382043352312174
2015-07-23,31.290000915527344,31.41606692292196
2015-07-24,31.125,31.458513996533355
2015-07-27,30.6924991607666,31.839064144811985
2015-07-28,30.844999313354492,31.259230407862656
2015-07-29,30.747499465942383,31.13639870906083
2015-07-30,30.592500686645508,31.14086998583867
2015-07-31,30.325000762939453,31.09228232307337
2015-08-03,29.610000610351562,30.955493944635503
2015-08-04,28.65999984741211,30.84727550806998
2015-08-05,28.850000381469727,30.619782038448026
2015-08-06,28.782499313354492,30.38535448804605
2015-08-07,28.8799991607666,30.154695827199593
2015-08-10,29.93000030517578,30.01866303294507
2015-08-11,28.372499465942383,29.650096515245423
2015-08-12,28.809999465942383,29.21590963865448
2015-08-13,28.787500381469727,29.03963492283855
2015-08-14,28.989999771118164,28.93721340769839
2015-08-17,29.290000915527344,28.947823872551503
2015-08-18,29.125,28.448817670916426
2015-08-19,28.752500534057617,28.36794654103076
2015-08-20,28.162500381469727,28.344866517047596
2015-08-21,26.440000534057617,28.34288375265522
2015-08-24,25.780000686645508,27.693252355121366
2015-08-25,25.934999465942383,27.295808329340055
2015-08-26,27.422500610351562,26.99973013726541
2015-08-27,28.229999542236328,26.87587788592347
2015-08-28,28.322500228881836,26.912621556879323
2015-08-31,28.190000534057617,26.807784426337143
2015-09-01,26.93000030517578,26.771289372500245
2015-09-02,28.084999084472656,26.77186170414418
2015-09-03,27.592500686645508,26.879687916276115
2015-09-04,27.3174991607666,26.82358476956486
2015-09-08,28.077499389648438,26.651760307108454
2015-09-09,27.537500381469727,26.65195699565387
2015-09-10,28.142499923706055,26.635726318422524
2015-09-11,28.552499771118164,26.674244043347663
2015-09-14,28.827499389648438,26.554683876311053
2015-09-15,29.06999969482422,26.756583856863223
2015-09-16,29.102500915527344,27.251858946137727
2015-09-17,28.479999542236328,27.550020418106982
2015-09-18,28.362499237060547,27.75408105499052
2015-09-21,28.802499771118164,28.271693147618222
2015-09-22,28.350000381469727,28.040044979144323
2015-09-23,28.579999923706055,28.229572567057392
2015-09-24,28.75,28.494799346437595
2015-09-25,28.677499771118164,28.646521741586707
2015-09-28,28.110000610351562,28.472409698396785
2015-09-29,27.264999389648438,28.596302938359067
2015-09-30,27.575000762939453,28.56986434840803
2015-10-01,27.395000457763672,28.487932474566314
2015-10-02,27.594999313354492,28.299460358339726
2015-10-05,27.69499969482422,27.494300753829368
2015-10-06,27.827499389648438,28.04318677575215
2015-10-07,27.69499969482422,28.21363838931505
2015-10-08,27.375,28.098504686719007
2015-10-09,28.030000686645508,27.968064322192646
2015-10-12,27.899999618530273,27.774302715637063
2015-10-13,27.947500228881836,27.874473485219475
2015-10-14,27.552499771118164,28.020489024288306
2015-10-15,27.96500015258789,27.954348397104095
2015-10-16,27.760000228881836,27.907080864415306
2015-10-19,27.9325008392334,28.145831535935724
2015-10-20,28.4424991607666,27.804109238946953
2015-10-21,28.440000534057617,27.986544226104993
2015-10-22,28.875,28.01619121887443
2015-10-23,29.770000457763672,28.05023702567964
2015-10-26,28.81999969482422,28.367392684667962
2015-10-27,28.637500762939453,28.229155494816787
2015-10-28,29.8174991607666,28.312208278636763
2015-10-29,30.13249969482422,28.434844725242836
2015-10-30,29.875,28.66587247668687
2015-11-02,30.295000076293945,28.903378706307574
2015-11-03,30.642499923706055,28.980846414461237
2015-11-04,30.5,29.449694981606466
2015-11-05,30.229999542236328,29.76594726204427
2015-11-06,30.264999389648438,29.913431066377125
2015-11-09,30.142499923706055,29.934787299113342
2015-11-10,29.1924991607666,30.15808067896244
2015-11-11,29.02750015258789,30.24594708377902
2015-11-12,28.93000030517578,30.171599236352257
2015-11-13,28.084999084472656,30.064807036921575
2015-11-16,28.545000076293945,29.725706130912478
2015-11-17,28.422500610351562,29.623928114960886
2015-11-18,29.322500228881836,29.641634329844262
2015-11-19,29.69499969482422,29.610270753153923
2015-11-20,29.825000762939453,29.650491617281432
